tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
310.00,SENSOR_000,-23.500000,-46.600000,137.64,NORMAL,7.82,310.52,3.81,520.80,24.02,976,150,1.52,0.61,RUIM
310.00,SENSOR_001,-23.490000,-46.590000,143.20,NORMAL,7.38,598.02,4.25,876.62,23.69,2150,152,0.40,2.53,RUIM
310.00,SENSOR_002,-23.480000,-46.580000,158.61,NORMAL,7.62,346.89,2.92,483.24,30.73,899,631,1.47,1.44,MODERADA
310.00,SENSOR_003,-23.470000,-46.570000,177.53,NORMAL,6.79,295.21,1.87,152.13,21.03,2146,199,0.07,4.26,RUIM
310.00,SENSOR_004,-23.460000,-46.560000,50.74,ENTUPIMENTO,7.38,502.38,1.58,433.90,26.29,1498,1056,0.97,1.36,RUIM
310.00,SENSOR_005,-23.450000,-46.550000,200.01,NORMAL,8.04,595.17,3.72,381.23,30.52,514,492,0.80,0.92,RUIM
310.00,SENSOR_006,-23.440000,-46.540000,222.14,NORMAL,8.37,370.26,2.09,670.67,20.99,583,932,0.58,4.27,RUIM
310.00,SENSOR_007,-23.430000,-46.530000,237.70,NORMAL,6.99,495.76,3.04,242.37,20.60,2088,206,1.43,3.90,RUIM
311.00,SENSOR_000,-23.500000,-46.600000,116.69,NORMAL,6.76,335.74,4.94,590.44,32.23,1701,774,0.72,1.67,MODERADA
311.00,SENSOR_001,-23.490000,-46.590000,141.11,NORMAL,7.18,296.58,3.56,691.90,26.95,875,775,1.77,2.78,RUIM
311.00,SENSOR_002,-23.480000,-46.580000,37.63,ENTUPIMENTO,8.37,514.76,2.81,706.20,22.31,707,729,0.47,4.11,RUIM
311.00,SENSOR_003,-23.470000,-46.570000,176.85,NORMAL,8.04,286.09,1.65,132.31,27.72,2082,231,0.19,1.90,RUIM
311.00,SENSOR_004,-23.460000,-46.560000,182.32,NORMAL,8.34,292.41,4.68,527.08,28.50,1493,147,1.15,2.67,MODERADA
311.00,SENSOR_005,-23.450000,-46.550000,218.68,NORMAL,7.48,259.51,1.21,630.16,25.55,2210,960,0.15,0.66,RUIM
311.00,SENSOR_006,-23.440000,-46.540000,225.20,NORMAL,7.08,569.90,3.31,482.11,24.05,2438,540,0.17,3.83,RUIM
311.00,SENSOR_007,-23.430000,-46.530000,261.33,NORMAL,6.53,296.39,1.55,304.01,28.35,808,566,0.69,0.67,RUIM
312.00,SENSOR_000,-23.500000,-46.600000,125.40,NORMAL,6.89,266.56,1.67,160.13,24.32,1562,110,1.11,2.09,RUIM
312.00,SENSOR_001,-23.490000,-46.590000,154.91,NORMAL,8.42,565.94,1.19,189.64,30.41,963,580,1.41,3.48,RUIM
312.00,SENSOR_002,-23.480000,-46.580000,147.47,NORMAL,7.25,339.52,1.39,164.90,30.67,552,414,0.77,1.33,RUIM
312.00,SENSOR_003,-23.470000,-46.570000,188.44,NORMAL,7.81,495.79,3.63,941.75,24.29,536,552,0.31,3.00,RUIM
312.00,SENSOR_004,-23.460000,-46.560000,187.38,NORMAL,8.35,398.25,3.66,493.70,20.26,1584,685,0.53,3.36,MODERADA
312.00,SENSOR_005,-23.450000,-46.550000,199.57,NORMAL,7.80,482.52,1.89,169.37,22.55,740,877,1.87,0.56,RUIM
312.00,SENSOR_006,-23.440000,-46.540000,237.00,NORMAL,6.96,232.68,3.86,417.37,24.89,1439,547,0.70,2.63,MODERADA
312.00,SENSOR_007,-23.430000,-46.530000,248.13,NORMAL,7.57,330.22,2.70,948.37,26.16,2415,882,0.28,3.00,RUIM
313.00,SENSOR_000,-23.500000,-46.600000,129.40,NORMAL,7.77,438.97,3.44,618.70,29.87,645,265,1.04,0.52,MODERADA
313.00,SENSOR_001,-23.490000,-46.590000,140.87,NORMAL,7.60,228.99,1.90,851.26,24.05,1888,901,0.47,1.59,RUIM
313.00,SENSOR_002,-23.480000,-46.580000,155.67,NORMAL,7.48,331.80,4.39,123.46,20.05,2086,697,0.69,0.96,RUIM
313.00,SENSOR_003,-23.470000,-46.570000,191.86,NORMAL,7.82,355.50,1.50,192.07,30.41,593,196,0.39,1.37,RUIM
313.00,SENSOR_004,-23.460000,-46.560000,196.48,NORMAL,8.35,256.37,2.20,142.75,28.37,2349,202,0.24,4.05,RUIM
313.00,SENSOR_005,-23.450000,-46.550000,54.83,ENTUPIMENTO,6.97,351.07,1.91,771.20,25.49,2417,208,0.37,4.21,RUIM
313.00,SENSOR_006,-23.440000,-46.540000,231.91,NORMAL,8.32,428.62,2.91,165.72,21.76,1836,136,0.20,4.36,RUIM
313.00,SENSOR_007,-23.430000,-46.530000,251.09,NORMAL,7.06,478.57,2.69,265.92,24.47,1707,716,0.09,1.19,MODERADA
314.00,SENSOR_000,-23.500000,-46.600000,127.18,NORMAL,8.31,372.68,3.46,771.45,29.94,2439,624,1.66,1.26,RUIM
314.00,SENSOR_001,-23.490000,-46.590000,144.35,NORMAL,8.50,505.25,1.84,259.45,24.74,2117,882,0.57,4.38,RUIM
314.00,SENSOR_002,-23.480000,-46.580000,168.46,NORMAL,6.79,262.88,4.90,825.74,26.55,1716,388,0.66,4.36,RUIM
314.00,SENSOR_003,-23.470000,-46.570000,177.21,NORMAL,7.71,447.58,4.59,275.41,23.87,891,941,1.55,3.94,RUIM
314.00,SENSOR_004,-23.460000,-46.560000,200.69,NORMAL,7.29,421.84,1.56,487.24,28.27,1071,704,0.71,4.04,RUIM
314.00,SENSOR_005,-23.450000,-46.550000,207.85,NORMAL,8.11,483.02,4.34,837.96,19.73,1420,764,1.04,1.73,RUIM
314.00,SENSOR_006,-23.440000,-46.540000,60.05,ENTUPIMENTO,7.48,596.05,4.12,249.95,28.08,1342,629,0.87,1.66,RUIM
314.00,SENSOR_007,-23.430000,-46.530000,263.18,NORMAL,7.48,226.99,2.43,317.23,22.71,573,409,1.64,1.16,RUIM
315.00,SENSOR_000,-23.500000,-46.600000,31.70,ENTUPIMENTO,8.30,467.25,4.17,392.62,18.60,1736,1029,1.24,2.74,MODERADA
315.00,SENSOR_001,-23.490000,-46.590000,154.45,NORMAL,8.16,390.83,4.11,960.20,19.01,1821,470,0.44,3.96,RUIM
315.00,SENSOR_002,-23.480000,-46.580000,169.19,NORMAL,7.47,430.64,1.70,124.26,27.32,2386,708,1.13,2.87,RUIM
315.00,SENSOR_003,-23.470000,-46.570000,475.60,VAZAMENTO,6.54,409.64,1.63,365.59,28.15,2368,686,0.10,4.24,RUIM
315.00,SENSOR_004,-23.460000,-46.560000,191.82,NORMAL,6.96,256.50,3.23,824.85,30.29,1040,201,0.95,3.88,RUIM
315.00,SENSOR_005,-23.450000,-46.550000,210.52,NORMAL,8.40,565.60,3.40,250.64,25.36,1241,326,1.66,3.08,RUIM
315.00,SENSOR_006,-23.440000,-46.540000,230.58,NORMAL,6.85,556.68,3.59,107.85,18.39,1861,1071,1.46,2.32,RUIM
315.00,SENSOR_007,-23.430000,-46.530000,245.20,NORMAL,6.56,491.43,4.55,286.99,25.09,1824,328,0.28,0.79,MODERADA
316.00,SENSOR_000,-23.500000,-46.600000,135.29,NORMAL,7.63,572.76,4.99,62.57,32.15,2334,943,0.63,4.62,RUIM
316.00,SENSOR_001,-23.490000,-46.590000,132.72,NORMAL,8.21,438.72,1.16,141.41,18.82,2273,142,1.09,4.89,RUIM
316.00,SENSOR_002,-23.480000,-46.580000,150.52,NORMAL,7.97,212.47,1.68,296.65,30.24,1033,689,0.54,1.25,RUIM
316.00,SENSOR_003,-23.470000,-46.570000,173.25,NORMAL,7.71,594.05,2.81,463.44,18.30,1781,565,1.47,1.33,RUIM
316.00,SENSOR_004,-23.460000,-46.560000,195.96,NORMAL,7.86,541.16,3.34,639.95,19.50,1060,598,1.38,1.11,RUIM
316.00,SENSOR_005,-23.450000,-46.550000,221.74,NORMAL,7.46,487.05,2.29,522.85,19.61,1562,191,1.55,2.28,RUIM
316.00,SENSOR_006,-23.440000,-46.540000,216.41,NORMAL,8.27,357.49,1.02,601.53,22.63,1679,736,1.54,2.83,RUIM
316.00,SENSOR_007,-23.430000,-46.530000,249.41,NORMAL,7.68,389.62,3.09,901.16,28.60,2408,668,0.42,1.79,RUIM
317.00,SENSOR_000,-23.500000,-46.600000,139.27,NORMAL,7.82,214.66,1.46,516.79,23.11,1687,677,1.02,1.31,RUIM
317.00,SENSOR_001,-23.490000,-46.590000,129.75,NORMAL,6.96,566.86,3.14,162.43,31.60,1567,459,1.03,3.98,RUIM
317.00,SENSOR_002,-23.480000,-46.580000,438.07,VAZAMENTO,8.47,495.58,2.74,682.21,26.31,2363,453,1.73,4.09,RUIM
317.00,SENSOR_003,-23.470000,-46.570000,183.51,NORMAL,7.89,428.29,3.46,799.23,32.86,2412,390,0.25,2.29,RUIM
317.00,SENSOR_004,-23.460000,-46.560000,208.54,NORMAL,6.96,307.49,4.29,965.05,32.07,919,779,1.52,3.72,RUIM
317.00,SENSOR_005,-23.450000,-46.550000,218.74,NORMAL,7.94,517.76,4.12,396.98,26.95,833,666,0.35,4.09,RUIM
317.00,SENSOR_006,-23.440000,-46.540000,234.96,NORMAL,7.20,485.34,4.33,839.46,26.56,2242,1008,0.91,4.87,RUIM
317.00,SENSOR_007,-23.430000,-46.530000,255.96,NORMAL,8.26,485.62,3.85,133.12,27.59,1085,141,0.56,4.60,RUIM
318.00,SENSOR_000,-23.500000,-46.600000,131.14,NORMAL,8.37,370.85,3.51,959.06,30.43,654,536,0.56,4.97,RUIM
318.00,SENSOR_001,-23.490000,-46.590000,146.49,NORMAL,7.61,393.72,2.97,270.94,21.18,2261,578,1.44,1.24,RUIM
318.00,SENSOR_002,-23.480000,-46.580000,149.45,NORMAL,8.42,478.88,2.07,931.21,23.78,2029,136,1.53,4.24,RUIM
318.00,SENSOR_003,-23.470000,-46.570000,164.17,NORMAL,7.62,298.39,1.80,507.12,22.66,1608,614,1.12,4.68,RUIM
318.00,SENSOR_004,-23.460000,-46.560000,200.15,NORMAL,8.12,354.57,3.28,465.99,32.96,1957,906,1.75,1.35,RUIM
318.00,SENSOR_005,-23.450000,-46.550000,207.42,NORMAL,6.72,348.41,2.24,543.81,21.08,2077,355,1.71,1.28,RUIM
318.00,SENSOR_006,-23.440000,-46.540000,59.23,ENTUPIMENTO,6.85,481.24,3.72,302.32,22.77,960,379,1.71,2.23,RUIM
318.00,SENSOR_007,-23.430000,-46.530000,237.39,NORMAL,8.37,532.40,4.63,53.56,32.01,2462,652,0.78,4.87,RUIM
319.00,SENSOR_000,-23.500000,-46.600000,134.44,NORMAL,7.32,344.59,4.04,934.06,18.65,2037,867,1.47,4.89,RUIM
319.00,SENSOR_001,-23.490000,-46.590000,146.41,NORMAL,6.80,584.77,3.94,483.72,23.40,2039,898,1.17,1.56,RUIM
319.00,SENSOR_002,-23.480000,-46.580000,172.58,NORMAL,7.30,373.87,1.44,882.35,26.21,689,367,0.59,4.29,RUIM
319.00,SENSOR_003,-23.470000,-46.570000,166.81,NORMAL,6.99,447.90,4.05,490.72,18.02,1440,461,0.59,2.46,MODERADA
319.00,SENSOR_004,-23.460000,-46.560000,186.17,NORMAL,7.34,384.48,2.54,961.48,22.36,606,390,1.67,3.84,RUIM
319.00,SENSOR_005,-23.450000,-46.550000,208.58,NORMAL,7.15,429.35,3.88,498.61,24.91,1101,998,1.17,1.03,MODERADA
319.00,SENSOR_006,-23.440000,-46.540000,233.75,NORMAL,7.84,228.54,4.36,968.94,25.56,1995,705,0.68,3.92,RUIM
319.00,SENSOR_007,-23.430000,-46.530000,243.20,NORMAL,7.36,307.51,1.42,430.39,31.95,2060,356,1.88,4.61,RUIM
320.00,SENSOR_000,-23.500000,-46.600000,139.21,NORMAL,7.70,347.62,3.33,355.98,18.05,1301,700,1.27,4.20,RUIM
320.00,SENSOR_001,-23.490000,-46.590000,156.18,NORMAL,8.43,216.65,4.67,848.68,30.13,1035,124,0.85,0.59,RUIM
320.00,SENSOR_002,-23.480000,-46.580000,170.42,NORMAL,6.96,443.87,2.88,676.94,31.38,1307,250,0.58,1.46,MODERADA
320.00,SENSOR_003,-23.470000,-46.570000,189.76,NORMAL,7.10,592.64,4.56,769.92,31.04,850,783,0.74,1.82,RUIM
320.00,SENSOR_004,-23.460000,-46.560000,201.25,NORMAL,7.06,212.96,3.59,576.46,29.00,2444,597,1.83,1.67,RUIM
320.00,SENSOR_005,-23.450000,-46.550000,204.73,NORMAL,8.41,235.82,4.33,565.65,32.44,2296,832,0.33,3.70,RUIM
320.00,SENSOR_006,-23.440000,-46.540000,218.44,NORMAL,7.83,474.09,4.26,617.89,31.66,983,759,1.45,3.47,MODERADA
320.00,SENSOR_007,-23.430000,-46.530000,241.23,NORMAL,8.04,595.16,3.80,177.45,26.87,1682,527,1.80,2.12,RUIM
321.00,SENSOR_000,-23.500000,-46.600000,111.34,NORMAL,7.92,233.03,3.10,862.14,28.95,1066,870,0.94,2.80,RUIM
321.00,SENSOR_001,-23.490000,-46.590000,157.95,NORMAL,7.60,414.82,1.56,634.33,26.44,1295,186,0.97,2.39,RUIM
321.00,SENSOR_002,-23.480000,-46.580000,148.32,NORMAL,8.02,412.51,1.47,597.88,26.59,785,1049,1.02,3.78,RUIM
321.00,SENSOR_003,-23.470000,-46.570000,183.85,NORMAL,6.56,418.97,4.75,667.32,25.59,1312,348,0.24,4.02,RUIM
321.00,SENSOR_004,-23.460000,-46.560000,199.40,NORMAL,8.28,436.42,2.73,725.24,27.02,1596,133,0.22,3.02,MODERADA
321.00,SENSOR_005,-23.450000,-46.550000,201.83,NORMAL,6.51,572.63,3.15,804.78,21.34,613,313,1.18,1.11,RUIM
321.00,SENSOR_006,-23.440000,-46.540000,238.30,NORMAL,7.54,585.96,4.20,469.37,20.67,1922,794,0.41,1.42,RUIM
321.00,SENSOR_007,-23.430000,-46.530000,244.09,NORMAL,6.74,292.14,2.45,873.29,31.34,1761,309,0.60,3.23,RUIM
322.00,SENSOR_000,-23.500000,-46.600000,135.89,NORMAL,8.04,551.03,3.27,84.96,20.86,1903,263,0.37,3.79,RUIM
322.00,SENSOR_001,-23.490000,-46.590000,152.94,NORMAL,8.07,354.92,4.32,515.42,26.85,1950,682,1.36,1.62,MODERADA
322.00,SENSOR_002,-23.480000,-46.580000,147.87,NORMAL,6.96,541.52,4.59,110.57,28.71,794,195,1.87,1.13,RUIM
322.00,SENSOR_003,-23.470000,-46.570000,179.68,NORMAL,8.33,558.99,1.23,761.60,30.01,2091,315,1.84,3.92,RUIM
322.00,SENSOR_004,-23.460000,-46.560000,195.61,NORMAL,8.25,432.88,4.47,444.33,19.73,1623,329,1.85,3.97,RUIM
322.00,SENSOR_005,-23.450000,-46.550000,210.79,NORMAL,7.46,312.00,1.06,754.02,25.05,842,942,1.11,2.29,RUIM
322.00,SENSOR_006,-23.440000,-46.540000,238.21,NORMAL,7.40,598.23,4.71,131.20,27.03,620,682,0.51,2.47,RUIM
322.00,SENSOR_007,-23.430000,-46.530000,252.88,NORMAL,7.49,209.57,2.98,186.91,27.34,2111,945,1.24,1.26,RUIM
323.00,SENSOR_000,-23.500000,-46.600000,28.21,ENTUPIMENTO,7.97,344.14,3.71,760.39,28.12,724,579,0.97,2.48,MODERADA
323.00,SENSOR_001,-23.490000,-46.590000,152.09,NORMAL,7.17,314.35,3.93,697.19,32.93,1855,691,0.42,2.53,MODERADA
323.00,SENSOR_002,-23.480000,-46.580000,153.03,NORMAL,6.82,471.56,4.28,481.30,20.30,1968,923,0.63,3.32,MODERADA
323.00,SENSOR_003,-23.470000,-46.570000,170.66,NORMAL,8.15,319.48,4.34,488.39,27.33,1570,1003,1.58,4.29,RUIM
323.00,SENSOR_004,-23.460000,-46.560000,190.11,NORMAL,8.39,551.29,1.34,859.98,21.89,2460,858,1.66,2.89,RUIM
323.00,SENSOR_005,-23.450000,-46.550000,218.76,NORMAL,7.77,513.77,4.71,458.53,18.89,1789,748,1.41,4.37,RUIM
323.00,SENSOR_006,-23.440000,-46.540000,241.96,NORMAL,6.94,319.04,2.06,388.04,31.65,1864,653,1.30,0.91,MODERADA
323.00,SENSOR_007,-23.430000,-46.530000,258.61,NORMAL,6.57,398.66,4.62,805.39,30.58,1373,891,1.35,3.64,RUIM
324.00,SENSOR_000,-23.500000,-46.600000,135.36,NORMAL,8.45,413.66,3.86,613.50,24.38,1122,474,0.44,3.16,MODERADA
324.00,SENSOR_001,-23.490000,-46.590000,144.80,NORMAL,6.80,510.21,4.97,428.59,28.92,1052,424,1.33,1.85,RUIM
324.00,SENSOR_002,-23.480000,-46.580000,163.06,NORMAL,8.06,545.25,3.28,652.44,32.41,1499,315,0.91,1.23,RUIM
324.00,SENSOR_003,-23.470000,-46.570000,171.28,NORMAL,6.98,508.89,4.53,769.87,32.57,2364,779,1.21,3.01,RUIM
324.00,SENSOR_004,-23.460000,-46.560000,182.38,NORMAL,6.81,529.06,2.41,282.73,24.39,1046,934,1.44,0.95,RUIM
324.00,SENSOR_005,-23.450000,-46.550000,203.38,NORMAL,7.60,421.46,2.44,592.97,28.49,2400,530,0.09,3.49,RUIM
324.00,SENSOR_006,-23.440000,-46.540000,626.70,VAZAMENTO,8.04,425.80,1.35,690.12,23.50,2228,611,1.96,2.55,RUIM
324.00,SENSOR_007,-23.430000,-46.530000,237.35,NORMAL,6.60,228.00,2.08,709.09,29.11,2134,385,1.92,4.72,RUIM
325.00,SENSOR_000,-23.500000,-46.600000,119.65,NORMAL,6.64,295.85,3.60,171.40,32.85,828,746,0.35,2.73,MODERADA
325.00,SENSOR_001,-23.490000,-46.590000,135.24,NORMAL,8.27,416.61,4.74,734.39,18.09,1794,791,1.95,2.03,RUIM
325.00,SENSOR_002,-23.480000,-46.580000,150.71,NORMAL,7.03,201.04,2.17,777.39,28.23,1182,781,0.11,3.07,MODERADA
325.00,SENSOR_003,-23.470000,-46.570000,172.29,NORMAL,6.74,322.57,4.70,224.50,31.39,597,297,1.39,3.50,MODERADA
325.00,SENSOR_004,-23.460000,-46.560000,191.61,NORMAL,7.56,356.89,2.01,208.78,26.35,1597,470,1.86,2.89,RUIM
325.00,SENSOR_005,-23.450000,-46.550000,206.89,NORMAL,6.73,304.00,3.66,193.71,25.36,2421,238,1.88,3.13,RUIM
325.00,SENSOR_006,-23.440000,-46.540000,216.06,NORMAL,7.99,267.56,4.29,312.13,29.82,1388,359,0.51,2.21,MODERADA
325.00,SENSOR_007,-23.430000,-46.530000,240.17,NORMAL,7.72,430.57,1.17,371.59,25.59,2048,501,1.96,3.69,RUIM
326.00,SENSOR_000,-23.500000,-46.600000,30.59,ENTUPIMENTO,8.43,369.55,2.48,559.19,23.28,790,384,0.05,2.87,MODERADA
326.00,SENSOR_001,-23.490000,-46.590000,153.93,NORMAL,8.11,303.07,1.25,630.86,29.12,751,995,0.86,2.63,RUIM
326.00,SENSOR_002,-23.480000,-46.580000,171.24,NORMAL,6.89,206.34,1.72,578.90,28.37,1514,242,0.63,4.86,RUIM
326.00,SENSOR_003,-23.470000,-46.570000,167.12,NORMAL,8.36,474.44,4.03,329.58,26.16,1176,564,1.74,1.56,RUIM
326.00,SENSOR_004,-23.460000,-46.560000,198.84,NORMAL,6.84,527.05,4.92,256.31,32.73,687,935,1.64,0.81,RUIM
326.00,SENSOR_005,-23.450000,-46.550000,212.03,NORMAL,6.90,270.86,2.53,556.81,20.43,1724,667,0.18,1.08,MODERADA
326.00,SENSOR_006,-23.440000,-46.540000,239.85,NORMAL,6.75,337.44,1.65,761.69,29.40,1619,811,0.89,3.38,RUIM
326.00,SENSOR_007,-23.430000,-46.530000,247.26,NORMAL,7.41,468.48,1.56,164.86,20.62,1566,1097,0.62,2.53,RUIM
327.00,SENSOR_000,-23.500000,-46.600000,362.85,VAZAMENTO,7.53,218.12,4.86,510.63,30.95,2184,544,0.47,2.55,RUIM
327.00,SENSOR_001,-23.490000,-46.590000,143.54,NORMAL,6.86,411.20,3.25,144.26,28.30,1228,147,1.46,3.60,MODERADA
327.00,SENSOR_002,-23.480000,-46.580000,169.63,NORMAL,7.38,478.52,4.32,688.54,29.26,823,1042,1.42,1.52,MODERADA
327.00,SENSOR_003,-23.470000,-46.570000,171.36,NORMAL,7.65,247.80,3.28,924.75,27.32,707,525,1.60,1.33,RUIM
327.00,SENSOR_004,-23.460000,-46.560000,200.95,NORMAL,8.40,579.68,3.87,611.22,31.48,1344,1029,1.51,1.73,RUIM
327.00,SENSOR_005,-23.450000,-46.550000,226.04,NORMAL,6.97,596.47,4.97,707.69,26.95,812,204,1.45,4.94,RUIM
327.00,SENSOR_006,-23.440000,-46.540000,226.91,NORMAL,7.39,391.73,4.15,641.11,29.24,1205,600,1.46,0.64,MODERADA
327.00,SENSOR_007,-23.430000,-46.530000,262.22,NORMAL,7.99,374.39,3.31,926.13,26.80,2366,492,0.91,3.42,RUIM
328.00,SENSOR_000,-23.500000,-46.600000,131.41,NORMAL,8.13,442.12,4.72,64.20,30.34,874,218,1.44,4.38,RUIM
328.00,SENSOR_001,-23.490000,-46.590000,129.52,NORMAL,6.98,372.11,4.89,384.60,23.54,2326,915,0.58,3.16,RUIM
328.00,SENSOR_002,-23.480000,-46.580000,151.78,NORMAL,7.40,448.15,2.78,96.23,31.22,2267,775,0.59,1.86,RUIM
328.00,SENSOR_003,-23.470000,-46.570000,164.24,NORMAL,6.55,580.00,3.15,948.13,23.25,1887,811,1.21,4.60,RUIM
328.00,SENSOR_004,-23.460000,-46.560000,194.15,NORMAL,7.64,244.35,1.76,370.01,19.14,1234,259,1.43,2.83,RUIM
328.00,SENSOR_005,-23.450000,-46.550000,210.99,NORMAL,6.92,219.10,3.88,283.46,19.07,605,776,1.26,2.06,MODERADA
328.00,SENSOR_006,-23.440000,-46.540000,245.01,NORMAL,8.01,424.10,4.29,96.41,26.44,1371,299,0.27,2.21,MODERADA
328.00,SENSOR_007,-23.430000,-46.530000,260.64,NORMAL,7.32,229.88,1.06,370.58,32.88,1542,866,1.12,2.89,RUIM
329.00,SENSOR_000,-23.500000,-46.600000,126.52,NORMAL,7.62,556.14,1.60,598.27,28.19,875,382,1.11,1.41,RUIM
329.00,SENSOR_001,-23.490000,-46.590000,138.21,NORMAL,7.59,327.95,1.49,128.55,27.86,2362,720,1.37,4.66,RUIM
329.00,SENSOR_002,-23.480000,-46.580000,472.39,VAZAMENTO,7.92,287.79,3.49,948.82,32.88,2301,269,0.90,3.14,RUIM
329.00,SENSOR_003,-23.470000,-46.570000,193.47,NORMAL,8.39,316.72,1.35,837.08,21.33,1585,764,0.09,4.29,RUIM
329.00,SENSOR_004,-23.460000,-46.560000,182.96,NORMAL,7.21,407.93,4.07,841.49,30.47,1951,1096,0.10,1.21,RUIM
329.00,SENSOR_005,-23.450000,-46.550000,199.26,NORMAL,7.58,371.80,2.79,646.87,26.65,1753,871,1.60,3.81,RUIM
329.00,SENSOR_006,-23.440000,-46.540000,56.34,ENTUPIMENTO,8.43,374.95,3.44,929.92,22.65,642,501,0.24,4.58,RUIM
329.00,SENSOR_007,-23.430000,-46.530000,241.98,NORMAL,7.22,592.82,2.51,464.50,19.83,2010,263,1.87,3.51,RUIM
330.00,SENSOR_000,-23.500000,-46.600000,134.17,NORMAL,7.47,325.73,4.90,720.79,20.28,1637,1038,0.48,4.57,RUIM
330.00,SENSOR_001,-23.490000,-46.590000,156.04,NORMAL,6.90,563.13,2.25,564.67,20.69,1124,766,1.11,1.72,RUIM
330.00,SENSOR_002,-23.480000,-46.580000,40.24,ENTUPIMENTO,8.20,396.37,3.52,679.54,24.56,2088,622,1.36,3.27,RUIM
330.00,SENSOR_003,-23.470000,-46.570000,170.43,NORMAL,8.46,562.74,2.73,339.05,21.73,1913,630,1.65,3.42,RUIM
330.00,SENSOR_004,-23.460000,-46.560000,192.70,NORMAL,8.12,576.65,4.94,907.41,24.24,989,917,1.21,3.26,RUIM
330.00,SENSOR_005,-23.450000,-46.550000,202.78,NORMAL,8.02,413.43,3.38,209.86,21.68,1711,264,0.36,0.85,MODERADA
330.00,SENSOR_006,-23.440000,-46.540000,237.67,NORMAL,8.23,264.87,2.64,726.63,20.52,2226,748,0.99,2.25,RUIM
330.00,SENSOR_007,-23.430000,-46.530000,261.45,NORMAL,7.04,495.56,1.26,901.15,26.42,727,941,0.39,4.06,RUIM
331.00,SENSOR_000,-23.500000,-46.600000,132.68,NORMAL,6.78,595.96,2.93,134.48,22.58,1300,946,0.78,0.80,RUIM
331.00,SENSOR_001,-23.490000,-46.590000,35.88,ENTUPIMENTO,7.97,583.39,3.10,709.41,27.83,625,1018,1.00,4.89,RUIM
331.00,SENSOR_002,-23.480000,-46.580000,166.96,NORMAL,6.79,494.46,3.24,875.22,29.14,505,417,0.70,4.06,RUIM
331.00,SENSOR_003,-23.470000,-46.570000,191.17,NORMAL,8.15,300.77,3.60,232.71,22.85,1554,405,0.26,3.39,MODERADA
331.00,SENSOR_004,-23.460000,-46.560000,200.90,NORMAL,7.77,534.99,3.87,565.94,21.40,1601,717,1.10,1.95,RUIM
331.00,SENSOR_005,-23.450000,-46.550000,54.65,ENTUPIMENTO,8.07,345.88,1.00,137.01,23.50,2103,875,1.22,1.53,RUIM
331.00,SENSOR_006,-23.440000,-46.540000,654.11,VAZAMENTO,7.70,298.62,1.32,244.37,27.72,2217,517,0.37,0.85,RUIM
331.00,SENSOR_007,-23.430000,-46.530000,242.61,NORMAL,7.85,415.03,2.82,552.71,30.42,2272,134,1.47,0.89,RUIM
332.00,SENSOR_000,-23.500000,-46.600000,127.53,NORMAL,8.24,375.23,3.85,83.63,18.70,1630,890,1.94,2.72,RUIM
332.00,SENSOR_001,-23.490000,-46.590000,134.39,NORMAL,8.18,362.44,3.92,454.80,21.64,1322,945,0.52,2.62,MODERADA
332.00,SENSOR_002,-23.480000,-46.580000,169.97,NORMAL,7.86,362.93,3.59,957.48,29.72,559,740,1.13,2.56,RUIM
332.00,SENSOR_003,-23.470000,-46.570000,184.95,NORMAL,7.06,324.12,2.24,888.42,23.85,828,222,0.72,2.46,RUIM
332.00,SENSOR_004,-23.460000,-46.560000,187.62,NORMAL,7.23,285.06,2.95,462.09,26.56,1425,1058,1.41,4.54,RUIM
332.00,SENSOR_005,-23.450000,-46.550000,216.66,NORMAL,6.55,361.83,4.72,329.85,26.07,2030,796,0.34,0.87,RUIM
332.00,SENSOR_006,-23.440000,-46.540000,231.29,NORMAL,7.73,513.35,3.72,793.59,24.03,1537,925,0.86,4.44,RUIM
332.00,SENSOR_007,-23.430000,-46.530000,249.66,NORMAL,8.05,359.30,1.35,65.92,28.46,866,1024,0.32,0.87,RUIM
333.00,SENSOR_000,-23.500000,-46.600000,123.00,NORMAL,7.20,548.13,1.38,63.26,28.70,2204,549,0.18,4.32,RUIM
333.00,SENSOR_001,-23.490000,-46.590000,140.21,NORMAL,7.22,260.49,3.60,942.94,26.65,2236,393,0.04,2.48,RUIM
333.00,SENSOR_002,-23.480000,-46.580000,161.39,NORMAL,7.34,225.45,2.43,652.73,31.03,1591,705,0.74,3.58,MODERADA
333.00,SENSOR_003,-23.470000,-46.570000,171.88,NORMAL,7.58,592.50,1.07,135.28,26.34,1316,702,1.02,4.48,RUIM
333.00,SENSOR_004,-23.460000,-46.560000,186.36,NORMAL,8.05,387.99,4.74,558.92,28.59,2244,1100,1.31,1.93,RUIM
333.00,SENSOR_005,-23.450000,-46.550000,224.17,NORMAL,8.23,291.23,4.95,807.74,28.86,2183,550,1.77,1.28,RUIM
333.00,SENSOR_006,-23.440000,-46.540000,244.88,NORMAL,8.24,596.92,1.55,544.51,18.84,1866,645,1.44,0.72,RUIM
333.00,SENSOR_007,-23.430000,-46.530000,233.50,NORMAL,8.29,541.25,3.34,552.94,27.77,1233,1047,0.53,4.44,RUIM
