tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
12.37,Renascenca,-2.503800,-44.256200,152.46,NORMAL,6.95,494.96,4.46,131.49,29.02,2426,421,1.25,0.57,RUIM
12.37,Turu,-2.537900,-44.247400,160.62,NORMAL,7.71,277.86,4.51,862.50,27.32,1686,833,0.10,2.80,RUIM
12.37,Sao_Cristovao,-2.495400,-44.265200,174.58,NORMAL,8.12,323.14,1.43,548.22,18.72,1564,662,0.50,0.99,RUIM
12.37,Anil,-2.522700,-44.254900,182.52,NORMAL,8.46,400.27,3.59,520.39,21.87,1301,309,0.61,2.55,MODERADA
12.37,Vinhais,-2.570000,-44.296600,221.93,NORMAL,7.06,588.12,1.31,781.70,30.92,2121,189,0.11,2.91,RUIM
12.37,Bequimao,-2.558900,-44.248400,227.85,NORMAL,7.52,444.75,2.08,172.92,25.17,1917,892,0.95,2.50,MODERADA
12.37,Cohama,-2.487700,-44.228700,259.47,NORMAL,7.35,565.20,4.43,390.64,26.38,1630,411,1.54,1.55,RUIM
12.40,Centro,-2.515000,-44.290600,124.86,NORMAL,7.13,357.83,1.46,978.64,32.96,1073,556,0.05,4.19,RUIM
12.40,Renascenca,-2.503800,-44.256200,137.96,NORMAL,8.47,386.10,4.33,119.46,25.33,1324,185,1.02,1.50,MODERADA
12.40,Turu,-2.537900,-44.247400,169.66,NORMAL,8.44,522.88,4.69,241.85,18.74,1318,859,0.81,0.86,RUIM
12.40,Sao_Cristovao,-2.495400,-44.265200,468.84,VAZAMENTO,7.16,254.28,3.08,347.43,31.68,1408,109,0.62,1.95,MODERADA
12.40,Anil,-2.522700,-44.254900,206.54,NORMAL,7.98,215.69,3.89,70.45,18.78,553,1027,1.45,1.66,MODERADA
12.40,Vinhais,-2.570000,-44.296600,216.58,NORMAL,7.47,465.01,3.72,253.84,21.19,1464,1088,0.31,0.99,MODERADA
12.40,Bequimao,-2.558900,-44.248400,226.94,NORMAL,8.02,468.87,2.81,92.61,18.82,1256,1021,1.10,3.12,MODERADA
12.40,Cohama,-2.487700,-44.228700,238.82,NORMAL,7.47,588.66,1.47,59.37,23.36,1849,1074,0.84,1.93,RUIM
12.43,Centro,-2.515000,-44.290600,378.21,VAZAMENTO,7.44,455.64,3.80,713.10,25.43,1433,462,0.50,0.60,MODERADA
12.43,Renascenca,-2.503800,-44.256200,147.24,NORMAL,7.22,232.07,2.24,433.06,20.98,2377,560,0.47,3.04,RUIM
12.43,Turu,-2.537900,-44.247400,165.06,NORMAL,6.56,587.97,2.80,200.72,28.81,2305,763,0.08,3.79,RUIM
12.43,Sao_Cristovao,-2.495400,-44.265200,170.16,NORMAL,6.89,270.93,2.03,283.79,31.77,2466,502,1.42,1.48,RUIM
12.43,Anil,-2.522700,-44.254900,46.06,ENTUPIMENTO,8.21,425.18,3.95,71.07,19.70,544,545,1.66,0.64,RUIM
12.43,Vinhais,-2.570000,-44.296600,211.54,NORMAL,6.72,427.20,1.82,894.73,29.39,595,267,1.68,1.60,RUIM
12.43,Bequimao,-2.558900,-44.248400,232.46,NORMAL,7.59,330.82,2.38,121.59,31.76,971,463,1.51,1.65,RUIM
12.43,Cohama,-2.487700,-44.228700,250.13,NORMAL,7.55,593.55,2.99,240.68,25.22,2196,845,0.71,0.87,RUIM
12.47,Centro,-2.515000,-44.290600,131.85,NORMAL,7.16,301.23,2.70,154.18,24.42,1463,992,1.35,2.00,MODERADA
12.47,Renascenca,-2.503800,-44.256200,133.80,NORMAL,7.76,568.47,3.20,520.57,28.94,672,918,1.49,2.78,RUIM
12.47,Turu,-2.537900,-44.247400,155.07,NORMAL,8.03,369.26,2.36,788.09,23.03,2270,494,1.64,2.94,RUIM
12.47,Sao_Cristovao,-2.495400,-44.265200,193.15,NORMAL,6.64,219.00,3.56,319.65,18.40,1115,654,0.39,2.25,MODERADA
12.47,Anil,-2.522700,-44.254900,200.37,NORMAL,7.96,299.40,1.66,715.28,29.03,1627,361,0.97,4.32,RUIM
12.47,Vinhais,-2.570000,-44.296600,208.74,NORMAL,7.85,313.85,4.02,742.46,22.78,737,938,0.02,0.51,MODERADA
12.47,Bequimao,-2.558900,-44.248400,216.05,NORMAL,7.86,599.84,4.95,197.98,28.16,1578,208,1.83,2.18,RUIM
12.47,Cohama,-2.487700,-44.228700,244.91,NORMAL,7.15,306.39,1.64,379.92,25.67,1412,170,1.06,3.53,RUIM
12.50,Centro,-2.515000,-44.290600,115.95,NORMAL,7.23,468.04,1.74,678.89,21.96,813,629,0.91,1.14,RUIM
12.50,Renascenca,-2.503800,-44.256200,131.89,NORMAL,6.72,283.55,2.17,451.47,25.55,2344,409,1.60,2.18,RUIM
12.50,Turu,-2.537900,-44.247400,153.64,NORMAL,7.83,209.87,2.06,863.83,20.21,1939,1099,1.77,3.79,RUIM
12.50,Sao_Cristovao,-2.495400,-44.265200,169.51,NORMAL,6.79,404.47,2.26,567.54,23.94,1065,289,0.65,1.15,MODERADA
12.50,Anil,-2.522700,-44.254900,199.43,NORMAL,6.87,295.01,1.84,633.47,20.61,1150,980,0.27,2.82,RUIM
12.50,Vinhais,-2.570000,-44.296600,221.76,NORMAL,8.00,202.49,1.49,845.62,28.70,1927,261,1.11,4.54,RUIM
12.50,Bequimao,-2.558900,-44.248400,228.52,NORMAL,7.98,577.37,1.46,778.09,29.85,1994,157,1.73,1.00,RUIM
12.50,Cohama,-2.487700,-44.228700,253.16,NORMAL,7.98,444.72,3.66,183.58,22.01,863,837,0.04,4.46,RUIM
12.53,Centro,-2.515000,-44.290600,130.18,NORMAL,7.27,226.75,2.89,345.68,26.71,1029,343,0.83,1.72,MODERADA
12.53,Renascenca,-2.503800,-44.256200,150.70,NORMAL,6.94,312.24,2.29,780.75,23.98,2097,915,1.05,3.73,RUIM
12.53,Turu,-2.537900,-44.247400,164.71,NORMAL,6.56,461.34,1.58,604.63,30.22,1402,1095,0.67,1.29,RUIM
12.53,Sao_Cristovao,-2.495400,-44.265200,190.62,NORMAL,8.19,378.97,1.73,863.95,24.94,1059,370,1.26,1.45,RUIM
12.53,Anil,-2.522700,-44.254900,191.21,NORMAL,7.43,384.90,1.96,431.12,24.67,2221,789,1.26,2.23,RUIM
12.53,Vinhais,-2.570000,-44.296600,206.32,NORMAL,7.72,244.45,3.84,657.21,31.24,1221,322,0.29,1.54,MODERADA
12.53,Bequimao,-2.558900,-44.248400,222.84,NORMAL,8.24,229.01,2.20,732.41,22.68,2049,979,1.29,2.93,RUIM
12.53,Cohama,-2.487700,-44.228700,251.58,NORMAL,7.86,549.17,3.08,120.45,28.62,1219,738,1.61,0.80,RUIM
12.57,Centro,-2.515000,-44.290600,137.25,NORMAL,7.24,263.69,3.82,357.56,18.87,1391,354,0.49,2.07,MODERADA
12.57,Renascenca,-2.503800,-44.256200,372.68,VAZAMENTO,7.63,252.91,3.78,272.21,30.20,2177,295,0.38,3.45,RUIM
12.57,Turu,-2.537900,-44.247400,163.02,NORMAL,8.08,576.47,3.78,871.81,29.86,2180,983,1.92,2.40,RUIM
12.57,Sao_Cristovao,-2.495400,-44.265200,185.20,NORMAL,8.41,344.46,3.57,855.19,23.40,1454,504,1.74,1.95,RUIM
12.57,Anil,-2.522700,-44.254900,183.88,NORMAL,7.76,312.44,2.61,817.31,18.47,2058,712,0.47,0.78,RUIM
12.57,Vinhais,-2.570000,-44.296600,211.61,NORMAL,7.94,529.34,4.93,284.02,31.81,1264,1050,0.94,3.78,RUIM
12.57,Bequimao,-2.558900,-44.248400,241.01,NORMAL,7.98,247.17,3.35,476.02,19.71,893,955,1.89,3.56,RUIM
12.57,Cohama,-2.487700,-44.228700,258.24,NORMAL,7.41,275.09,2.01,644.82,28.04,1196,744,1.90,3.40,RUIM
12.60,Centro,-2.515000,-44.290600,130.64,NORMAL,6.57,230.16,4.27,963.37,30.16,2197,360,0.56,4.35,RUIM
12.60,Renascenca,-2.503800,-44.256200,132.82,NORMAL,6.56,506.80,4.43,399.12,29.71,1153,554,0.57,3.76,RUIM
12.60,Turu,-2.537900,-44.247400,162.73,NORMAL,7.71,295.21,1.63,492.80,26.05,609,717,0.05,0.88,RUIM
12.60,Sao_Cristovao,-2.495400,-44.265200,163.76,NORMAL,7.44,506.29,3.58,340.11,21.24,854,490,1.47,1.29,RUIM
12.60,Anil,-2.522700,-44.254900,186.80,NORMAL,7.11,505.40,1.51,366.42,19.49,782,1005,1.60,3.44,RUIM
12.60,Vinhais,-2.570000,-44.296600,221.86,NORMAL,7.45,405.48,3.26,495.41,29.58,605,644,1.26,3.43,MODERADA
12.60,Bequimao,-2.558900,-44.248400,235.63,NORMAL,8.21,577.97,2.81,851.43,30.87,1038,677,1.44,4.04,RUIM
12.60,Cohama,-2.487700,-44.228700,676.32,VAZAMENTO,8.19,306.91,2.91,810.69,31.41,2383,385,0.49,2.38,RUIM
12.63,Centro,-2.515000,-44.290600,125.70,NORMAL,8.45,329.51,4.81,137.29,20.93,2368,801,1.42,2.22,RUIM
12.63,Renascenca,-2.503800,-44.256200,147.89,NORMAL,6.72,467.46,4.11,631.84,23.63,1209,325,1.29,1.63,MODERADA
12.63,Turu,-2.537900,-44.247400,161.72,NORMAL,7.71,368.00,4.01,433.32,26.87,1637,849,0.93,0.68,MODERADA
12.63,Sao_Cristovao,-2.495400,-44.265200,165.83,NORMAL,6.80,421.94,4.71,130.39,29.64,1154,569,0.70,0.70,MODERADA
12.63,Anil,-2.522700,-44.254900,199.93,NORMAL,8.37,230.24,1.65,884.15,32.72,1888,580,1.94,3.58,RUIM
12.63,Vinhais,-2.570000,-44.296600,226.04,NORMAL,8.38,238.46,1.18,886.88,30.45,1931,220,1.61,1.85,RUIM
12.63,Bequimao,-2.558900,-44.248400,232.21,NORMAL,7.64,540.20,4.18,587.54,30.33,1649,144,0.19,3.35,RUIM
12.63,Cohama,-2.487700,-44.228700,242.98,NORMAL,7.77,407.54,3.68,296.12,32.21,589,293,1.31,2.91,MODERADA
12.67,Centro,-2.515000,-44.290600,128.12,NORMAL,6.94,525.51,1.15,85.12,26.75,2485,409,1.12,3.60,RUIM
12.67,Renascenca,-2.503800,-44.256200,157.22,NORMAL,7.02,592.25,1.49,622.02,26.49,780,143,0.57,3.76,RUIM
12.67,Turu,-2.537900,-44.247400,148.42,NORMAL,6.87,407.39,2.23,922.98,31.90,2136,787,0.36,0.90,RUIM
12.67,Sao_Cristovao,-2.495400,-44.265200,171.02,NORMAL,7.04,214.38,2.96,630.87,29.72,732,659,1.06,3.95,MODERADA
12.67,Anil,-2.522700,-44.254900,207.67,NORMAL,6.96,473.08,2.79,905.34,30.50,1727,723,1.47,4.92,RUIM
12.67,Vinhais,-2.570000,-44.296600,199.67,NORMAL,8.45,459.85,3.33,865.37,19.12,2442,357,0.56,2.87,RUIM
12.67,Bequimao,-2.558900,-44.248400,233.79,NORMAL,7.48,502.03,4.66,971.27,21.64,2316,327,1.87,3.57,RUIM
12.67,Cohama,-2.487700,-44.228700,245.95,NORMAL,6.86,596.71,1.94,977.10,26.57,1255,577,0.93,3.13,RUIM
12.70,Centro,-2.515000,-44.290600,113.62,NORMAL,7.33,223.43,4.21,184.91,31.21,1197,575,1.83,1.15,RUIM
12.70,Renascenca,-2.503800,-44.256200,129.60,NORMAL,8.23,501.89,4.13,856.96,19.70,1968,500,0.05,4.93,RUIM
12.70,Turu,-2.537900,-44.247400,168.35,NORMAL,7.45,586.83,2.82,541.03,21.52,1469,643,1.43,4.46,RUIM
12.70,Sao_Cristovao,-2.495400,-44.265200,167.28,NORMAL,8.47,315.66,1.10,467.91,30.54,628,676,1.67,1.90,RUIM
12.70,Anil,-2.522700,-44.254900,198.31,NORMAL,6.66,355.07,1.68,800.69,23.57,793,1040,0.89,4.98,RUIM
12.70,Vinhais,-2.570000,-44.296600,213.03,NORMAL,6.51,534.17,4.73,400.08,21.72,2088,1073,1.90,3.51,RUIM
12.70,Bequimao,-2.558900,-44.248400,235.76,NORMAL,6.52,473.07,1.21,812.34,27.43,1350,983,0.58,1.65,RUIM
12.70,Cohama,-2.487700,-44.228700,260.30,NORMAL,7.21,474.82,1.54,662.55,31.78,2480,586,1.44,2.73,RUIM
12.73,Centro,-2.515000,-44.290600,123.77,NORMAL,6.96,390.98,1.85,80.46,21.77,1251,1032,0.91,3.50,RUIM
12.73,Renascenca,-2.503800,-44.256200,133.93,NORMAL,7.30,392.99,1.69,334.98,22.29,675,760,0.04,2.12,RUIM
12.73,Turu,-2.537900,-44.247400,157.65,NORMAL,7.64,456.60,2.28,257.44,21.66,794,783,0.26,3.01,MODERADA
12.73,Sao_Cristovao,-2.495400,-44.265200,183.16,NORMAL,7.59,394.03,4.76,603.47,21.52,2397,704,0.61,0.57,RUIM
12.73,Anil,-2.522700,-44.254900,209.16,NORMAL,6.65,240.58,2.52,332.57,19.57,2428,1039,1.77,0.77,RUIM
12.73,Vinhais,-2.570000,-44.296600,201.44,NORMAL,6.65,494.66,3.16,511.85,26.79,2373,604,0.40,1.47,RUIM
12.73,Bequimao,-2.558900,-44.248400,56.75,ENTUPIMENTO,6.94,399.47,1.97,452.33,30.46,1290,997,0.17,4.15,RUIM
12.73,Cohama,-2.487700,-44.228700,240.82,NORMAL,6.92,428.96,4.80,530.69,23.69,1241,521,1.18,4.41,RUIM
12.77,Centro,-2.515000,-44.290600,131.66,NORMAL,8.20,472.36,1.29,458.23,22.26,1478,379,1.15,2.67,RUIM
12.77,Renascenca,-2.503800,-44.256200,143.63,NORMAL,7.34,517.72,1.54,804.63,30.07,835,361,1.20,1.35,RUIM
12.77,Turu,-2.537900,-44.247400,161.72,NORMAL,6.71,500.06,3.14,658.03,26.25,1894,633,0.82,3.62,RUIM
12.77,Sao_Cristovao,-2.495400,-44.265200,185.92,NORMAL,7.86,293.34,4.44,699.86,31.13,2149,348,0.40,4.23,RUIM
12.77,Anil,-2.522700,-44.254900,189.99,NORMAL,7.65,407.03,3.76,401.01,19.35,1463,253,1.76,2.82,RUIM
12.77,Vinhais,-2.570000,-44.296600,217.26,NORMAL,8.03,464.31,4.45,943.83,22.44,582,291,1.96,1.91,RUIM
12.77,Bequimao,-2.558900,-44.248400,226.75,NORMAL,7.64,510.95,3.97,628.26,22.31,1084,1091,1.07,3.54,RUIM
12.77,Cohama,-2.487700,-44.228700,241.47,NORMAL,6.95,237.90,1.39,965.24,28.43,2065,378,1.19,2.31,RUIM
12.80,Centro,-2.515000,-44.290600,125.96,NORMAL,7.57,268.34,1.10,134.63,27.18,514,190,1.92,3.83,RUIM
12.80,Renascenca,-2.503800,-44.256200,158.41,NORMAL,8.36,533.39,2.94,141.00,28.74,2198,979,1.92,0.80,RUIM
12.80,Turu,-2.537900,-44.247400,152.39,NORMAL,6.63,446.92,2.91,157.43,27.65,2154,809,1.58,2.37,RUIM
12.80,Sao_Cristovao,-2.495400,-44.265200,190.94,NORMAL,6.67,475.17,4.83,352.03,20.57,1352,594,0.41,2.21,MODERADA
12.80,Anil,-2.522700,-44.254900,205.34,NORMAL,7.38,537.31,2.81,309.87,18.56,2096,707,1.43,3.10,RUIM
12.80,Vinhais,-2.570000,-44.296600,209.81,NORMAL,8.24,331.30,4.19,855.22,20.45,1753,191,0.51,3.98,RUIM
12.80,Bequimao,-2.558900,-44.248400,218.81,NORMAL,8.32,429.28,2.05,709.78,29.00,1464,226,1.76,0.68,RUIM
12.80,Cohama,-2.487700,-44.228700,258.56,NORMAL,8.10,346.69,2.38,413.88,28.25,1217,1009,0.19,3.66,MODERADA
12.83,Centro,-2.515000,-44.290600,32.35,ENTUPIMENTO,7.49,538.14,1.41,141.89,19.71,2052,170,1.64,4.39,RUIM
12.83,Renascenca,-2.503800,-44.256200,149.69,NORMAL,7.07,486.90,4.25,348.03,25.86,966,933,1.55,4.96,RUIM
12.83,Turu,-2.537900,-44.247400,168.39,NORMAL,6.64,529.35,2.63,330.87,22.45,1122,1074,0.08,4.32,RUIM
12.83,Sao_Cristovao,-2.495400,-44.265200,170.85,NORMAL,6.60,548.54,1.93,787.76,22.48,1657,566,1.59,1.87,RUIM
12.83,Anil,-2.522700,-44.254900,187.96,NORMAL,6.88,398.06,3.13,322.98,26.83,1043,892,1.65,0.94,RUIM
12.83,Vinhais,-2.570000,-44.296600,224.95,NORMAL,6.91,438.13,1.64,897.61,29.85,505,760,1.60,3.71,RUIM
12.83,Bequimao,-2.558900,-44.248400,220.67,NORMAL,7.64,260.39,4.93,414.10,25.51,1928,103,1.20,1.48,MODERADA
12.83,Cohama,-2.487700,-44.228700,250.50,NORMAL,8.21,358.68,3.66,969.63,26.31,1873,323,0.56,1.96,RUIM
12.87,Centro,-2.515000,-44.290600,122.55,NORMAL,6.80,565.43,3.97,457.62,24.01,666,175,0.58,0.89,RUIM
12.87,Renascenca,-2.503800,-44.256200,129.40,NORMAL,8.24,494.53,3.90,264.75,26.46,1859,927,0.35,0.59,MODERADA
12.87,Turu,-2.537900,-44.247400,150.67,NORMAL,7.93,598.81,4.92,290.91,30.49,1390,1066,1.64,3.92,RUIM
12.87,Sao_Cristovao,-2.495400,-44.265200,42.77,ENTUPIMENTO,8.17,218.20,4.54,253.45,23.85,1679,501,1.16,1.54,MODERADA
12.87,Anil,-2.522700,-44.254900,194.58,NORMAL,7.13,336.82,4.06,101.02,25.69,1221,196,0.45,1.41,MODERADA
12.87,Vinhais,-2.570000,-44.296600,225.45,NORMAL,8.05,525.12,2.10,713.96,26.82,1802,470,1.67,1.75,RUIM
12.87,Bequimao,-2.558900,-44.248400,221.50,NORMAL,6.91,532.51,1.39,236.30,20.27,1683,968,1.23,2.22,RUIM
12.87,Cohama,-2.487700,-44.228700,259.97,NORMAL,8.28,394.34,3.14,671.49,30.32,1739,1093,0.11,1.86,MODERADA
12.90,Centro,-2.515000,-44.290600,126.98,NORMAL,7.10,233.24,3.66,109.84,23.05,2321,638,0.54,1.87,RUIM
12.90,Renascenca,-2.503800,-44.256200,148.90,NORMAL,6.67,204.12,1.54,794.81,19.68,1027,589,0.44,2.12,RUIM
12.90,Turu,-2.537900,-44.247400,157.17,NORMAL,6.98,247.63,1.65,933.89,27.45,1345,600,1.57,0.54,RUIM
12.90,Sao_Cristovao,-2.495400,-44.265200,182.00,NORMAL,8.40,303.18,4.18,465.78,31.36,1434,368,0.81,4.45,RUIM
12.90,Anil,-2.522700,-44.254900,580.28,VAZAMENTO,7.97,273.66,4.84,140.00,22.38,1498,642,0.43,0.69,MODERADA
12.90,Vinhais,-2.570000,-44.296600,50.01,ENTUPIMENTO,6.86,531.96,3.45,895.51,25.90,916,966,1.36,0.69,RUIM
12.90,Bequimao,-2.558900,-44.248400,235.58,NORMAL,7.65,406.11,3.70,231.18,29.43,2073,317,1.58,2.91,RUIM
12.90,Cohama,-2.487700,-44.228700,244.12,NORMAL,7.54,214.50,2.82,855.13,25.02,734,936,1.78,3.30,RUIM
12.93,Centro,-2.515000,-44.290600,137.03,NORMAL,7.08,293.16,2.58,156.51,28.84,2481,186,0.24,2.93,RUIM
12.93,Renascenca,-2.503800,-44.256200,151.53,NORMAL,8.14,483.54,3.49,521.92,27.02,843,113,0.46,2.21,MODERADA
12.93,Turu,-2.537900,-44.247400,173.56,NORMAL,7.97,456.68,2.59,275.92,27.84,1933,428,1.07,4.53,RUIM
12.93,Sao_Cristovao,-2.495400,-44.265200,167.30,NORMAL,6.93,588.79,4.37,907.27,18.96,1860,970,1.30,3.54,RUIM
12.93,Anil,-2.522700,-44.254900,50.64,ENTUPIMENTO,6.71,561.86,1.80,267.41,24.56,624,770,0.14,4.95,RUIM
12.93,Vinhais,-2.570000,-44.296600,218.75,NORMAL,7.35,552.14,4.59,655.16,25.23,682,683,0.00,0.90,RUIM
12.93,Bequimao,-2.558900,-44.248400,236.19,NORMAL,7.13,334.90,3.92,675.45,25.66,1545,1010,0.16,1.88,MODERADA
12.93,Cohama,-2.487700,-44.228700,261.97,NORMAL,6.52,526.62,4.41,118.72,27.78,1017,702,1.22,1.96,RUIM
12.97,Centro,-2.515000,-44.290600,139.98,NORMAL,7.44,320.45,4.24,209.88,31.99,1955,798,0.50,0.88,MODERADA
12.97,Renascenca,-2.503800,-44.256200,148.06,NORMAL,7.69,563.66,3.38,673.70,25.58,2382,108,0.83,1.17,RUIM
12.97,Turu,-2.537900,-44.247400,161.16,NORMAL,8.39,221.96,2.90,693.40,22.37,1587,893,0.99,0.97,MODERADA
12.97,Sao_Cristovao,-2.495400,-44.265200,171.71,NORMAL,8.26,484.24,2.34,942.18,31.90,2277,568,1.46,4.18,RUIM
12.97,Anil,-2.522700,-44.254900,195.12,NORMAL,8.04,578.36,2.64,92.35,32.05,1858,172,0.01,1.47,RUIM
12.97,Vinhais,-2.570000,-44.296600,203.55,NORMAL,6.96,325.43,3.84,267.38,28.94,778,1069,0.93,3.26,MODERADA
12.97,Bequimao,-2.558900,-44.248400,231.12,NORMAL,7.19,494.51,2.47,768.92,23.36,2437,456,1.74,2.49,RUIM
12.97,Cohama,-2.487700,-44.228700,260.27,NORMAL,8.09,486.88,1.74,523.22,29.69,935,603,1.72,2.70,RUIM
13.00,Centro,-2.515000,-44.290600,119.67,NORMAL,6.82,326.77,2.16,194.48,31.57,1261,106,0.98,4.54,RUIM
13.00,Renascenca,-2.503800,-44.256200,131.23,NORMAL,8.19,299.13,1.86,557.23,30.28,761,1082,1.21,0.81,RUIM
13.00,Turu,-2.537900,-44.247400,174.35,NORMAL,8.44,338.17,3.63,319.63,28.18,1810,681,1.82,3.04,RUIM
13.00,Sao_Cristovao,-2.495400,-44.265200,184.94,NORMAL,7.30,260.25,3.29,609.32,23.13,1541,339,0.27,2.43,MODERADA
13.00,Anil,-2.522700,-44.254900,51.06,ENTUPIMENTO,7.32,314.27,2.52,812.29,20.77,1168,664,1.93,3.78,RUIM
13.00,Vinhais,-2.570000,-44.296600,224.44,NORMAL,6.75,396.55,1.19,814.64,23.72,1110,146,1.35,1.97,RUIM
13.00,Bequimao,-2.558900,-44.248400,239.84,NORMAL,7.27,507.41,4.26,641.42,24.75,596,526,0.07,0.57,RUIM
13.00,Cohama,-2.487700,-44.228700,249.88,NORMAL,8.41,208.70,1.57,124.88,32.38,1716,851,0.79,2.70,RUIM
13.03,Centro,-2.515000,-44.290600,128.75,NORMAL,7.11,527.00,1.68,170.71,31.57,571,423,0.21,1.00,RUIM
13.03,Renascenca,-2.503800,-44.256200,133.67,NORMAL,6.87,495.76,4.89,366.13,25.24,2447,333,0.93,0.57,RUIM
13.03,Turu,-2.537900,-44.247400,171.77,NORMAL,6.62,447.09,4.24,150.57,19.06,2235,1077,1.39,3.94,RUIM
13.03,Sao_Cristovao,-2.495400,-44.265200,174.22,NORMAL,8.03,458.86,4.32,636.14,30.61,791,276,1.67,3.77,RUIM
13.03,Anil,-2.522700,-44.254900,204.89,NORMAL,8.32,501.98,2.49,197.50,28.57,1775,1092,1.19,3.05,RUIM
13.03,Vinhais,-2.570000,-44.296600,222.89,NORMAL,7.16,312.81,2.05,951.04,20.09,1945,779,0.82,3.16,RUIM
13.03,Bequimao,-2.558900,-44.248400,240.61,NORMAL,8.20,267.41,3.34,467.52,21.46,1510,759,0.02,3.08,MODERADA
13.03,Cohama,-2.487700,-44.228700,257.71,NORMAL,7.31,287.21,4.10,913.05,30.63,1097,1044,0.10,4.70,RUIM
13.07,Centro,-2.515000,-44.290600,136.94,NORMAL,7.77,438.55,1.38,400.71,22.09,2220,147,0.58,2.26,RUIM
13.07,Renascenca,-2.503800,-44.256200,151.89,NORMAL,7.04,202.50,2.59,859.03,18.84,697,268,1.12,3.22,RUIM
13.07,Turu,-2.537900,-44.247400,159.28,NORMAL,8.15,365.19,3.74,791.83,26.90,815,128,1.35,1.10,MODERADA
13.07,Sao_Cristovao,-2.495400,-44.265200,174.36,NORMAL,6.56,284.56,2.19,195.77,32.39,1330,1028,1.23,3.99,MODERADA
13.07,Anil,-2.522700,-44.254900,197.15,NORMAL,6.88,211.42,2.18,376.64,22.73,961,1046,1.51,0.70,RUIM
13.07,Vinhais,-2.570000,-44.296600,211.28,NORMAL,6.74,341.49,4.93,308.89,31.46,1954,220,0.93,4.59,RUIM
13.07,Bequimao,-2.558900,-44.248400,224.37,NORMAL,6.65,525.48,3.12,397.08,32.83,1196,502,0.66,4.10,RUIM
13.07,Cohama,-2.487700,-44.228700,259.54,NORMAL,8.13,575.44,1.96,264.11,26.35,2445,977,1.76,4.88,RUIM
13.10,Centro,-2.515000,-44.290600,118.91,NORMAL,6.71,232.08,4.36,811.24,22.38,1132,118,1.53,3.79,RUIM
13.10,Renascenca,-2.503800,-44.256200,38.45,ENTUPIMENTO,6.92,493.15,3.99,786.64,21.10,787,277,0.60,3.99,MODERADA
13.10,Turu,-2.537900,-44.247400,148.26,NORMAL,6.55,535.49,3.12,550.88,26.07,2295,1047,0.62,1.79,RUIM
13.10,Sao_Cristovao,-2.495400,-44.265200,191.13,NORMAL,6.67,251.24,2.95,117.22,31.21,2295,189,1.95,3.82,RUIM
13.10,Anil,-2.522700,-44.254900,209.54,NORMAL,8.17,275.89,1.21,112.34,29.45,1233,768,0.89,4.39,RUIM
13.10,Vinhais,-2.570000,-44.296600,199.46,NORMAL,8.21,404.10,1.04,115.40,24.20,1906,670,1.61,3.71,RUIM
13.10,Bequimao,-2.558900,-44.248400,240.96,NORMAL,7.82,451.84,4.95,785.37,28.97,1393,714,0.23,2.81,MODERADA
13.10,Cohama,-2.487700,-44.228700,252.87,NORMAL,7.70,254.33,4.51,715.69,22.81,1850,373,0.31,4.61,RUIM
13.13,Centro,-2.515000,-44.290600,127.74,NORMAL,6.54,379.26,3.66,737.84,24.98,1310,597,1.49,2.11,MODERADA
13.13,Renascenca,-2.503800,-44.256200,156.46,NORMAL,8.07,504.31,1.03,849.97,21.00,1038,720,1.44,3.73,RUIM
13.13,Turu,-2.537900,-44.247400,170.08,NORMAL,8.16,573.13,4.30,98.33,23.57,2198,342,1.54,4.70,RUIM
13.13,Sao_Cristovao,-2.495400,-44.265200,183.36,NORMAL,8.19,488.68,4.96,810.20,26.62,1151,385,0.59,3.07,RUIM
13.13,Anil,-2.522700,-44.254900,187.66,NORMAL,7.91,473.62,4.52,302.86,31.27,1935,240,0.95,4.92,RUIM
13.13,Vinhais,-2.570000,-44.296600,220.96,NORMAL,7.91,596.77,3.69,686.64,25.48,1336,473,0.64,1.19,RUIM
13.13,Bequimao,-2.558900,-44.248400,231.04,NORMAL,7.33,344.64,2.39,180.78,20.96,1528,286,0.09,0.60,MODERADA
13.13,Cohama,-2.487700,-44.228700,262.76,NORMAL,6.80,499.70,3.21,671.92,27.17,541,787,1.97,4.50,RUIM
13.17,Centro,-2.515000,-44.290600,134.25,NORMAL,8.36,481.96,1.49,153.84,31.16,1148,754,0.77,3.34,RUIM
13.17,Renascenca,-2.503800,-44.256200,139.87,NORMAL,7.19,517.39,3.36,358.91,28.17,2453,996,0.23,0.74,RUIM
13.17,Turu,-2.537900,-44.247400,161.93,NORMAL,6.59,468.76,1.40,272.71,21.55,525,820,0.17,0.96,RUIM
13.17,Sao_Cristovao,-2.495400,-44.265200,181.32,NORMAL,7.73,577.27,1.76,893.57,30.91,2220,283,1.50,1.35,RUIM
13.17,Anil,-2.522700,-44.254900,199.40,NORMAL,6.71,304.33,4.38,527.90,22.28,943,231,0.70,2.96,MODERADA
13.17,Vinhais,-2.570000,-44.296600,215.14,NORMAL,8.35,353.70,2.93,535.28,29.43,1650,406,0.87,0.84,MODERADA
13.17,Bequimao,-2.558900,-44.248400,229.58,NORMAL,7.07,275.52,1.81,952.29,28.00,2236,1024,1.55,1.31,RUIM
